minbound,shape,unit
-40,31,5
-100,18,5
0,8,5

IX,IY,IZ,value
8,5,1,0.84
8,5,2,0.8
8,5,3,0.76
8,5,4,0.72
8,5,5,0.68
8,5,6,0.64
8,5,7,0.6
8,6,0,0
8,6,1,0.88
8,6,2,0.84
8,6,3,0.8
8,6,4,0.76
8,6,5,0.72
8,6,6,0.68
8,6,7,0.64
8,7,0,0
8,7,1,0.92
8,7,2,0.88
8,7,3,0.84
8,7,4,0.8
8,7,5,0.76
8,7,6,0.72
8,7,7,0.68
8,8,0,0
8,8,1,0.96
8,8,2,0.92
8,8,3,0.88
8,8,4,0.84
8,8,5,0.8
8,8,6,0.76
8,8,7,0.72
8,9,0,0
8,9,1,1
8,9,2,0.96
8,9,3,0.92
8,9,4,0.88
8,9,5,0.84
8,9,6,0.8
8,9,7,0.76
8,10,0,0
8,10,1,1
8,10,2,0.96
8,10,3,0.92
8,10,4,0.88
8,10,5,0.84
8,10,6,0.8
8,10,7,0.76
8,11,0,0
8,11,1,1
8,11,2,0.96
8,11,3,0.92
8,11,4,0.88
8,11,5,0.84
8,11,6,0.8
8,11,7,0.76
8,12,0,0
8,12,1,1
8,12,2,0.96
8,12,3,0.92
8,12,4,0.88
8,12,5,0.84
8,12,6,0.8
8,12,7,0.76
8,13,0,0
8,13,1,1
8,13,2,0.96
8,13,3,0.92
8,13,4,0.88
8,13,5,0.84
8,13,6,0.8
8,13,7,0.76
8,14,0,0
8,14,1,1
8,14,2,0.96
8,14,3,0.92
8,14,4,0.88
8,14,5,0.84
8,14,6,0.8
8,14,7,0.76
8,15,0,0
8,15,1,1
8,15,2,0.96
8,15,3,0.92
8,15,4,0.88
8,15,5,0.84
8,15,6,0.8
8,15,7,0.76
8,16,0,0
8,16,1,1
8,16,2,0.96
8,16,3,0.92
8,16,4,0.88
8,16,5,0.84
8,16,6,0.8
8,16,7,0.76
8,17,0,0
8,17,1,0
8,17,2,0
8,17,3,0
8,17,4,0
8,17,5,0
8,17,6,0
8,17,7,0
9,0,0,0
9,0,1,0
9,0,2,0
9,0,3,0
9,0,4,0
9,0,5,0
9,0,6,0
9,0,7,0
9,1,0,0
9,1,1,0.68
9,1,2,0.64
9,1,3,0.6
9,1,4,0.56
9,1,5,0.52
9,1,6,0.48
9,1,7,0.44
9,2,0,0
9,2,1,0.72
9,2,2,0.68
9,2,3,0.64
9,2,4,0.6
9,2,5,0.56
9,2,6,0.52
9,2,7,0.48
9,3,0,0
9,3,1,0.76
9,3,2,0.72
9,3,3,0.68
9,3,4,0.64
9,3,5,0.6
9,3,6,0.56
9,3,7,0.52
9,4,0,0
9,4,1,0.8
9,4,2,0.76
9,4,3,0.72
9,4,4,0.68
9,4,5,0.64
9,4,6,0.6
9,4,7,0.56
9,5,0,0
9,5,1,0.84
9,5,2,0.8
9,5,3,0.76
9,5,4,0.72
9,5,5,0.68
9,5,6,0.64
9,5,7,0.6
9,6,0,0
9,6,1,0.88
9,6,2,0.84
9,6,3,0.8
9,6,4,0.76
9,6,5,0.72
9,6,6,0.68
9,6,7,0.64
9,7,0,0
9,7,1,0.92
9,7,2,0.88
9,7,3,0.84
9,7,4,0.8
9,7,5,0.76
9,7,6,0.72
9,7,7,0.68
9,8,0,0
9,8,1,0.96
9,8,2,0.92
9,8,3,0.88
9,8,4,0.84
9,8,5,0.8
9,8,6,0.76
9,8,7,0.72
9,9,0,0
9,9,1,1
9,9,2,0.96
9,9,3,0.92
9,9,4,0.88
9,9,5,0.84
9,9,6,0.8
9,9,7,0.76
9,10,0,0
9,10,1,0
9,10,2,0
9,10,3,0
9,10,4,0
9,10,5,0
9,10,6,0
9,10,7,0
9,11,0,0
9,11,1,0
9,11,2,0
9,11,3,0
9,11,4,0
9,11,5,0
9,11,6,0
9,11,7,0
9,12,0,0
9,12,1,0
9,12,2,0
9,12,3,0
9,12,4,0
9,12,5,0
9,12,6,0
9,12,7,0
9,13,0,0
9,13,1,0
9,13,2,0
9,13,3,0
9,13,4,0
9,13,5,0
9,13,6,0
9,13,7,0
9,14,0,0
9,14,1,0
9,14,2,0
9,14,3,0
9,14,4,0
9,14,5,0
9,14,6,0
9,14,7,0
9,15,0,0
9,15,1,0
9,15,2,0
9,15,3,0
9,15,4,0
9,15,5,0
9,15,6,0
9,15,7,0
9,16,0,0
9,16,1,0
9,16,2,0
9,16,3,0
9,16,4,0
9,16,5,0
9,16,6,0
9,16,7,0
9,17,0,0
9,17,1,0
9,17,2,0
9,17,3,0
9,17,4,0
9,17,5,0
9,17,6,0
9,17,7,0
10,0,0,0
10,0,1,0
10,0,2,0
10,0,3,0
10,0,4,0
10,0,5,0
10,0,6,0
10,0,7,0
10,1,0,0
10,1,1,0.68
10,1,2,0.64
10,1,3,0.6
10,1,4,0.56
10,1,5,0.52
10,1,6,0.48
10,1,7,0.44
10,2,0,0
10,2,1,0.72
10,2,2,0.68
10,2,3,0.64
10,2,4,0.6
10,2,5,0.56
10,2,6,0.52
10,2,7,0.48
10,3,0,0
10,3,1,0.76
10,3,2,0.72
10,3,3,0.68
10,3,4,0.64
10,3,5,0.6
10,3,6,0.56
10,3,7,0.52
10,4,0,0
10,4,1,0.8
10,4,2,0.76
10,4,3,0.72
10,4,4,0.68
10,4,5,0.64
10,4,6,0.6
10,4,7,0.56
10,5,0,0
10,5,1,0.84
10,5,2,0.8
10,5,3,0.76
10,5,4,0.72
10,5,5,0.68
10,5,6,0.64
10,5,7,0.6
10,6,0,0
10,6,1,0.88
10,6,2,0.84
10,6,3,0.8
